condition,subcondition,time (s),Time_min,Time_h,Mean Intensity,Protein Concentration_ng_ul,Protein Concentration_nM,Unnamed: 0,frame,x [m]_mean,y [m]_mean,u [m/s]_mean,v [m/s]_mean,data type [-]_mean,vorticity [1/s]_mean,velocity magnitude [m/s]_mean,divergence [1/s]_mean,dcev [1]_mean,shear [1/s]_mean,strain [1/s]_mean,vector direction [degrees]_mean,correlation length [m]_mean,distance [m]_mean,power [W]_mean,work [J]_mean,time (min),time (h)
AdPa-3,Rep1,240,4.0,0.0666666666666666,130.37414144510518,0.0716808167686551,2.654845065505782,3.0,3.0,0.001370014113576,0.0014363401367092,3.6811886286263233e-10,-2.37395558926358e-09,1.0,-1.1775734224808198e-06,4.5279724227691724e-09,-1.243398474998439e-06,23.931708077653848,1.207713771367671e-06,-3.059415397182654e-07,-33.76641409085022,0.0004182157240543,1.3584786996372416e-06,2.3444276092707954e-22,4.246349308509756e-21,4.0,0.0666666666666666
D-1,Rep1,240,4.0,0.0666666666666666,129.1556955305083,0.0433243874922792,1.6046069441584905,12.0,12.0,0.0013907620268069,0.0013805052635886,-1.8495321426750257e-09,2.3406933703364744e-09,1.0,-1.5251658348418278e-07,7.56474515345637e-09,-6.91365851451595e-07,14.564601343291455,-8.656423256102007e-07,-1.4215213921255677e-07,36.3723235098174,0.0002076760733537,2.2334678563040727e-06,2.6536624048954226e-21,5.212203341405493e-20,4.0,0.0666666666666666
D-2,Rep1,240,4.0,0.0666666666666666,129.36537070888718,0.0337839443307803,1.2512571974363027,12.0,12.0,0.0013999364564236,0.0013753798397642,4.52068701903473e-09,8.797978642956124e-10,1.0,-1.2362471502318552e-06,1.0237228977520736e-08,-1.6821519586849388e-06,25.8784143420457,-5.004652477021964e-06,-6.044456275828055e-08,4.616701986972359,0.0003003863876449,6.740909553512804e-06,2.322920431356436e-21,2.740637966406229e-19,4.0,0.0666666666666666
D-3,Rep1,240,4.0,0.0666666666666666,128.20644540632068,0.0498087918403298,1.8447700681603576,12.0,12.0,0.0013648254509788,0.0014216968599825,-2.971584029576249e-09,-1.4203239075789412e-09,1.0,-3.087810685888711e-07,6.084803496174154e-09,-6.577461192075561e-07,20.92933802788387,-2.509179995801919e-07,2.2725840102516123e-07,-30.56798620716282,0.0002337921186037,1.8426198814796904e-06,1.3547631582854773e-21,3.353748602522268e-20,4.0,0.0666666666666666
AdPa-1,Rep1,260,4.333333333333333,0.0722222222222222,128.96404354296388,0.0391496960172252,1.4499887413787462,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,260,4.333333333333333,0.0722222222222222,129.60967106244215,0.0496139074288262,1.8375521269935573,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,260,4.333333333333333,0.0722222222222222,130.39896339480876,0.0734894681582547,2.721832154009462,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,260,4.333333333333333,0.0722222222222222,129.28622463888962,0.0528353911030476,1.9568663371499329,13.0,13.0,0.0013911505618711,0.001381162874327,2.1341077556122504e-10,-2.345067061691253e-09,1.0,3.835101358473095e-07,7.233709814388209e-09,-9.006256316503504e-07,20.7889576721936,-4.334409902482276e-07,3.799101112665496e-07,-27.278200098104687,0.0002068599203927,2.378142052591837e-06,2.4456790012805645e-21,5.456771241533549e-20,4.333333333333333,0.0722222222222222
D-2,Rep1,260,4.333333333333333,0.0722222222222222,129.34825768307476,0.0325370036881027,1.2050742106704888,13.0,13.0,0.0014002388833514,0.0013769474794696,-7.764653399900769e-10,-2.4885314627643944e-09,1.0,6.026052019142864e-09,1.0110932032918121e-08,-1.5298961796597137e-06,20.060412129413965,-5.264038814528944e-06,-1.8635294135061338e-07,-24.72093133055572,0.0002939607843345,6.943128194171167e-06,2.3661026542694457e-21,2.7642989929489243e-19,4.333333333333333,0.0722222222222222
D-3,Rep1,260,4.333333333333333,0.0722222222222222,128.1541080016881,0.0459952268002261,1.703526918526876,13.0,13.0,0.0013624573960329,0.0014240242722611,-4.283726357054555e-09,-4.231110636658298e-09,1.0,6.179816339086116e-07,7.598098314495345e-09,-7.520731640178013e-07,20.10363430431782,-3.660013343482333e-07,2.435215372390211e-07,-78.11739539909952,0.0002347756690123,1.994581847769597e-06,2.094756948063428e-21,3.563224297328611e-20,4.333333333333333,0.0722222222222222
AdPa-1,Rep1,280,4.666666666666667,0.0777777777777777,128.84394235558594,0.0303985228806391,1.1258712178014605,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,280,4.666666666666667,0.0777777777777777,129.33844015087416,0.029850666790276,1.1055802514916877,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,280,4.666666666666667,0.0777777777777777,130.2863771166981,0.0652858688928308,2.417995144178917,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,280,4.666666666666667,0.0777777777777777,129.20594320661638,0.0469856844613856,1.740210535606877,14.0,14.0,0.0013918152813572,0.0013807529914096,-7.525124141170643e-09,-5.716587614919108e-09,1.0,-1.4843972807740858e-07,1.1747371952535344e-08,-1.1476212924807869e-06,19.497826795243395,-7.830574373405648e-08,-1.629948656336542e-07,-69.45717713768089,0.0002062231582713,2.613089491642544e-06,6.489878525750806e-21,6.10575909410863e-20,4.666666666666667,0.0777777777777777
D-2,Rep1,280,4.666666666666667,0.0777777777777777,129.49843814944566,0.0434799035181372,1.6103667969680373,14.0,14.0,0.0014004971097942,0.0013767627847405,-3.730606479282862e-09,1.5002548635392326e-08,1.0,1.1169099561190365e-07,1.8357046152022583e-08,-2.200677940531228e-06,19.831585688017736,-3.7284497331185097e-06,1.612252821364951e-07,86.71256736689911,0.0002880955973542,7.310269117211619e-06,8.120118222403929e-21,2.845500175172963e-19,4.666666666666667,0.0777777777777777
D-3,Rep1,280,4.666666666666667,0.0777777777777777,128.2305600915864,0.0515659084059674,1.9098484594802585,14.0,14.0,0.001363635361431,0.0014238873275045,-3.236349263725953e-10,2.191380208401838e-09,1.0,-2.871805474572854e-07,5.26756747735829e-09,-8.059945425867552e-07,19.44527291160321,1.0984689431776744e-07,2.462400492053736e-07,42.03087452051478,0.0002358449035322,2.099933197316763e-06,9.976936755727768e-22,3.6629936648858887e-20,4.666666666666667,0.0777777777777777
AdPa-1,Rep1,300,5.0,0.0833333333333333,128.891107957989,0.0338352445461929,1.2531572054145386,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,300,5.0,0.0833333333333333,129.49161314253675,0.0410116169786372,1.518948776986548,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,300,5.0,0.0833333333333333,130.24203119620384,0.0620546033523385,2.298318642679249,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,300,5.0,0.0833333333333333,129.03800437264482,0.0347488211586384,1.2869933762459027,15.0,15.0,0.0013918152813572,0.0013807529914096,-4.549811558452444e-09,-9.199215101477536e-09,1.0,-2.0039481200942668e-08,1.1957195630703838e-08,-8.595972047087609e-07,16.681514750455975,-7.441259227932709e-07,1.822615214187555e-07,-95.37822148807646,0.0002057651111015,2.8522334042566205e-06,6.753753212351281e-21,6.781134415343758e-20,5.0,0.0833333333333333
D-2,Rep1,300,5.0,0.0833333333333333,129.2217753564794,0.023320868836155,0.8637358828205493,15.0,15.0,0.0013999196916175,0.0013762015453813,7.217191279523271e-10,-8.441246007246666e-09,1.0,5.487304089017587e-07,1.194728893913906e-08,-1.2072081777762574e-06,22.80244773072461,-4.696153527054893e-06,-6.252386460680368e-07,-58.791503539292094,0.0002828500433662,7.549214895994401e-06,3.568257853874446e-21,2.881182753711708e-19,5.0,0.0833333333333333
D-3,Rep1,300,5.0,0.0833333333333333,128.27787282013915,0.0550133504185641,2.0375314969838314,15.0,15.0,0.0013656650444764,0.0014228457773221,6.200580401986046e-10,-3.557615433915818e-09,1.0,8.882950929640364e-08,5.973665134166565e-09,-1.033684476172258e-06,17.859045008407257,4.198479093453223e-07,2.806852138999187e-07,-50.23015708465763,0.0002369372828305,2.2194065000000946e-06,1.2712908922535974e-21,3.790122754111248e-20,5.0,0.0833333333333333
AdPa-1,Rep1,320,5.333333333333333,0.0888888888888888,128.83902966458635,0.0300405596461148,1.1126133202264723,4.0,4.0,0.0013911882658292,0.0014293713247861,-1.557654154478448e-09,-7.83651385014799e-10,1.0,-4.399555526680378e-07,5.268549509795669e-09,-7.497764281003654e-07,16.002173515700488,2.70484482963232e-07,-1.0748944042280097e-07,0.6994467999920644,0.0002683960778453,1.9014558402191817e-06,7.706546384116063e-22,8.204299683960846e-21,5.333333333333333,0.0888888888888888
AdPa-2,Rep1,320,5.333333333333333,0.0888888888888888,129.4302687974054,0.0365417612102207,1.3533985633415284,4.0,4.0,0.0014991816961075,0.001343189111136,1.3038739083204782e-09,-3.891297142889239e-10,1.0,-6.771503600215288e-09,2.748412234988449e-09,-1.2887425943624422e-06,22.20064109144753,-2.736690351171815e-07,-1.831211984590761e-07,1.329540643018172,0.0002541117671541,8.811684248438631e-07,2.3396138804950524e-22,1.4021187471218833e-21,5.333333333333333,0.0888888888888888
AdPa-3,Rep1,320,5.333333333333333,0.0888888888888888,130.03401874972883,0.0468977762350562,1.7369546753724592,4.0,4.0,0.001370014113576,0.0014363401367092,-1.9590507269868216e-10,-1.5274077774554963e-09,1.0,-9.508636140926922e-07,3.887838306712192e-09,-1.6131468996148505e-06,20.977308519597244,8.682362429741992e-07,-2.495232438929871e-07,-22.97712003667622,0.0004109869218852,1.6695057641742171e-06,1.7897417951428264e-22,4.4253234880240386e-21,5.333333333333333,0.0888888888888888
D-1,Rep1,320,5.333333333333333,0.0888888888888888,129.15081646672553,0.0429688745049423,1.5914397964793636,16.0,16.0,0.0013918152813572,0.0013807529914096,7.78176136071188e-09,7.627820460502325e-09,1.0,5.521730303483524e-07,1.292364238622132e-08,-5.640358076727052e-07,23.60943248537358,-8.719357464140637e-07,2.484281415788679e-07,42.42132500830371,0.000205483160965,3.1107062519810467e-06,7.91129144675656e-21,7.572263560019416e-20,5.333333333333333,0.0888888888888888
D-2,Rep1,320,5.333333333333333,0.0888888888888888,129.29362684389554,0.0285563275375002,1.0576417606481243,16.0,16.0,0.0014007386945974,0.0013759783037861,-4.898947945209446e-09,-5.418873323858736e-09,1.0,1.1377176219890785e-07,1.1940522525611705e-08,-1.6741268038825945e-06,19.395847114177474,-3.978069112940054e-06,-3.70117325671439e-07,-49.44203100906437,0.0002782670878775,7.788025346506636e-06,3.682586646456253e-21,2.9180086201762698e-19,5.333333333333333,0.0888888888888888
D-3,Rep1,320,5.333333333333333,0.0888888888888888,128.01036246253858,0.0355212079485163,1.3156002943894975,16.0,16.0,0.0013656728425759,0.0014219685821582,-2.8924030204101793e-09,-3.126997059843237e-10,1.0,-8.985277240992746e-07,5.253200531679815e-09,-3.836397331672682e-07,18.11509153642466,1.455200801438112e-07,-1.1645930395729978e-08,-8.611221977857616,0.0002379882331725,2.3244705106336907e-06,9.744666604500636e-22,3.8875694201562544e-20,5.333333333333333,0.0888888888888888
AdPa-1,Rep1,340,5.666666666666667,0.0944444444444444,129.85042877820368,0.1037361570560113,3.8420798909633618,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,340,5.666666666666667,0.0944444444444444,130.66660698260736,0.1266275442926829,4.689909047877137,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,340,5.666666666666667,0.0944444444444444,131.34412519954762,0.1423586839914818,5.272543851536398,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,340,5.666666666666667,0.0944444444444444,130.12318526825672,0.1138205281862392,4.215575118008871,17.0,17.0,0.0013920909770559,0.001380477295711,-4.0489966637361515e-09,-2.624915227095841e-09,1.0,3.388321829248908e-07,8.510257194891497e-09,-7.508897339896666e-07,18.55415275783899,1.750636532273272e-07,1.623057909339671e-08,-33.52879232936069,0.0002053731490259,3.280911395878877e-06,3.434219437323435e-21,7.915685503751759e-20,5.666666666666667,0.0944444444444444
D-2,Rep1,340,5.666666666666667,0.0944444444444444,130.62823662513043,0.1258026705616943,4.659358168951655,17.0,17.0,0.0014007560417344,0.0013751553231329,-5.725082724434413e-11,6.833345420771833e-09,1.0,1.1844397700471265e-07,1.075496155872612e-08,-1.6678249777650412e-06,15.204791228577186,-2.839571842291228e-06,6.212139563554692e-08,54.67649967923614,0.0002743719970706,8.003124577681158e-06,3.0730395650540478e-21,2.94873901582681e-19,5.666666666666667,0.0944444444444444
D-3,Rep1,340,5.666666666666667,0.0944444444444444,129.27816194483682,0.1278994184748878,4.737015499069912,17.0,17.0,0.0013661362761437,0.0014215947038519,8.722551276719457e-09,-1.1425827741238758e-09,1.0,-7.164077777525608e-07,9.798121911988208e-09,-1.1601035214282157e-06,22.65084370147657,1.6775061679881186e-06,9.29251166776005e-08,-6.22450339179487,0.0002389328156238,2.520432948873455e-06,3.363288105966066e-21,4.223898230752861e-20,5.666666666666667,0.0944444444444444
AdPa-1,Rep1,360,6.0,0.1,130.22215691886777,0.1308221283916308,4.845264014504863,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,360,6.0,0.1,130.9642830991313,0.1483177148163941,5.493248696903464,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,360,6.0,0.1,131.59457444584504,0.1606076685696216,5.948432169245251,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,360,6.0,0.1,130.00157841563788,0.1049596447503917,3.887394250014552,18.0,18.0,0.0013924808374947,0.0013811357165522,8.512291459161304e-10,-5.598749784720399e-09,1.0,8.756607798670047e-07,8.247709177696634e-09,-1.011219620170712e-06,20.14671943074197,-1.1132487212473006e-06,5.794487340200705e-08,-56.5839622735533,0.0002054295533873,3.4458655794328098e-06,3.2238203285311368e-21,8.238067536604871e-20,6.0,0.1
D-2,Rep1,360,6.0,0.1,129.37091352882797,0.0341878219112246,1.2662156263416475,18.0,18.0,0.0014007560417344,0.0013751553231329,5.381312038934661e-09,1.2021144511693967e-09,1.0,-4.4195022172763684e-07,9.659470964903552e-09,-1.566282767611065e-06,18.981277658568988,-3.133927441784747e-06,9.359080488811377e-08,8.669779351368799,0.0002711718171768,8.19631399697923e-06,2.537742632489302e-21,2.974116442151704e-19,6.0,0.1
D-3,Rep1,360,6.0,0.1,128.16217108014004,0.0465827430195702,1.7252867785025785,18.0,18.0,0.0013654723684496,0.0014202226278848,-3.5612321205784503e-09,2.3028675872699918e-10,1.0,-5.933116523089091e-07,5.695709321048902e-09,-7.3689194998059e-07,19.85543223079484,3.6180241977951024e-07,1.0725430121833634e-07,5.0823473068046034,0.0002397077853012,2.634347135294433e-06,1.129175251580184e-21,4.33681575591088e-20,6.0,0.1
AdPa-1,Rep1,380,6.333333333333333,0.1055555555555555,128.7361376653564,0.0225433340208827,0.8349382970697263,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,380,6.333333333333333,0.1055555555555555,129.42039206547645,0.0358220931284893,1.326744189944009,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,380,6.333333333333333,0.1055555555555555,130.05771878111548,0.0486246790453881,1.8009140387180764,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,380,6.333333333333333,0.1055555555555555,129.04508913840945,0.035265052623056,1.3061130601131763,19.0,19.0,0.0013924808374947,0.0013811357165522,3.279035549303646e-09,-5.50927081709243e-09,1.0,-2.927072329766392e-07,8.631257618018276e-09,-8.586744420555255e-07,15.494872887255507,4.481987527046561e-08,2.67723048362788e-07,-49.42396904327896,0.0002056454009514,3.618490731793175e-06,3.5232231533492734e-21,8.590389851939799e-20,6.333333333333333,0.1055555555555555
D-2,Rep1,380,6.333333333333333,0.1055555555555555,129.32129269906437,0.030572200101627,1.1323037074676563,19.0,19.0,0.0014005142801858,0.0013759409013308,-6.956114723574376e-09,2.4658710267473547e-09,1.0,1.493352449813945e-06,1.1812567726068669e-08,-1.9295929078139456e-06,23.28662714581488,-3.1527275831063896e-06,-1.6746665380368557e-07,26.55355760153068,0.0002686551596684,8.432565351500603e-06,3.866591100155951e-21,3.0127823531532624e-19,6.333333333333333,0.1055555555555555
D-3,Rep1,380,6.333333333333333,0.1055555555555555,128.1233842888602,0.0437565434347613,1.6206127198059903,19.0,19.0,0.0013661362761437,0.0014215947038519,1.6935606430337983e-09,2.5399263812853795e-09,1.0,-1.0169881015133529e-06,5.6246592943321085e-09,-9.213620887928144e-07,23.07316066346446,7.523113333607755e-07,1.2829182487374576e-08,36.347785966089646,0.0002402534007269,2.746840321181074e-06,1.0961837250901009e-21,4.4464341284198897e-20,6.333333333333333,0.1055555555555555
AdPa-1,Rep1,400,6.666666666666667,0.1111111111111111,128.74289961833188,0.0230360437310999,0.8531868048555395,5.0,5.0,0.0013919307127947,0.0014296040274924,2.1000287692453187e-10,5.65001109788305e-10,1.0,-6.971659557555079e-07,4.53402405735065e-09,-9.494360041827232e-07,17.765738942071124,3.307610550697753e-07,-1.499871287081092e-07,22.373335499494225,0.0002676560381873,2.264177764807234e-06,5.739096739316955e-22,8.778209357892541e-21,6.666666666666667,0.1111111111111111
AdPa-2,Rep1,400,6.666666666666667,0.1111111111111111,129.39435680983536,0.0339250342005579,1.2564827481687928,5.0,5.0,0.0014973255027803,0.0013422555604114,1.472309887788222e-09,2.743301068838168e-10,1.0,-6.665495268941402e-07,2.735919349386772e-09,-1.2686110281756875e-06,15.525160057521164,1.4185445585496122e-08,-2.1109247290135975e-07,8.618687883076786,0.000252423580543,1.100041972794805e-06,2.3495069388236814e-22,1.6370694410042517e-21,6.666666666666667,0.1111111111111111
AdPa-3,Rep1,400,6.666666666666667,0.1111111111111111,130.10551667127794,0.0521074723591539,1.9299063836723749,5.0,5.0,0.0013698869040114,0.0014364287961692,3.6580466396930925e-09,1.5536087786423115e-10,1.0,1.8639467570050883e-07,4.435928515801802e-09,-1.3703530590963444e-06,16.7118034079593,5.749504336037791e-07,-2.069743699948333e-07,5.501293844277697,0.0004035618714605,2.0243800454383616e-06,2.4164555948258565e-22,4.666969047506624e-21,6.666666666666667,0.1111111111111111
D-1,Rep1,400,6.666666666666667,0.1111111111111111,128.7965266696144,0.0171535480894844,0.6353165959068292,20.0,20.0,0.0013918152813572,0.00138154561655,2.712414249062781e-10,-2.227921792008674e-09,1.0,6.439583216717675e-07,6.912970227235981e-09,-8.38629109887031e-07,17.201272557685847,-8.265356245098156e-08,8.701265505413237e-08,-26.25240912836137,0.0002060115184398,3.756750136337895e-06,2.25204135981981e-21,8.815593987921781e-20,6.666666666666667,0.1111111111111111
D-2,Rep1,400,6.666666666666667,0.1111111111111111,129.2960984485406,0.0287364210123968,1.064311889348005,20.0,20.0,0.0014007560417344,0.0013751553231329,-8.944743063668654e-10,4.053069100660697e-09,1.0,3.199495922187016e-07,9.172252786383744e-09,-1.5062042371489074e-06,21.654587781844263,-1.7867189282777197e-06,1.7823407576478829e-07,40.604685539166255,0.0002667924762145,8.616010407228278e-06,2.3639314058843925e-21,3.036421667212106e-19,6.666666666666667,0.1111111111111111
D-3,Rep1,400,6.666666666666667,0.1111111111111111,128.08206409103667,0.0407457471796517,1.5091017473944817,20.0,20.0,0.0013636699976615,0.001422781127571,-5.155380583635376e-09,-4.258391953468035e-09,1.0,2.3955823312918e-07,7.817014172027982e-09,-8.120607570107961e-07,21.04441373711817,-1.8703653459477781e-07,1.4432380907024917e-07,-87.76685392578555,0.0002405146240786,2.9031806046216345e-06,2.112656149862461e-21,4.657699743406136e-20,6.666666666666667,0.1111111111111111
AdPa-1,Rep1,420,7.0,0.1166666666666666,128.68345738141244,0.0187047850794179,0.6927698177562149,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,420,7.0,0.1166666666666666,129.316519353937,0.0282534078998581,1.0464225148095636,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,420,7.0,0.1166666666666666,130.00109656104706,0.0444989009243332,1.6481074416419688,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,420,7.0,0.1166666666666666,128.9774329912838,0.0303352873961078,1.1235291628188406,21.0,21.0,0.0013918152813572,0.0013807529914096,-2.0378248645054882e-09,1.7069683550743999e-09,1.0,1.974882165731758e-07,7.068998435266781e-09,-7.058683583899239e-07,20.090855314090568,-2.3148261786928867e-06,-1.2506204047509514e-07,30.34493823422924,0.000206516538061,3.89813010504323e-06,2.3433442550463985e-21,9.049928413426421e-20,7.0,0.1166666666666666
D-2,Rep1,420,7.0,0.1166666666666666,129.2930166300503,0.0285118643050656,1.0559949742616652,21.0,21.0,0.0014007560417344,0.0013751553231329,4.548561452318655e-11,2.9005735497555395e-09,1.0,9.024218393113388e-07,8.79567740910112e-09,-1.921515549037909e-06,15.591733843456284,-3.0012479338302594e-06,6.670658269118187e-08,27.74329954483518,0.0002655374273472,8.7919239554103e-06,2.194406568744076e-21,3.0583657328995477e-19,7.0,0.1166666666666666
D-3,Rep1,420,7.0,0.1166666666666666,127.86330106502908,0.0248055790741394,0.9187251508940336,21.0,21.0,0.0013621041076232,0.0014253589013824,9.073441030418753e-09,-6.97198625625704e-10,1.0,-1.8381452897227189e-06,1.0067413478302792e-08,-9.721403158354402e-07,19.6512597214656,9.441403466521692e-07,1.7757346435479106e-08,-4.478696710132789,0.0002404428630809,3.1045288741876907e-06,3.506243116542793e-21,5.008324055060415e-20,7.0,0.1166666666666666
